"Name","TeamAbbreviation","GamesPlayed","Minutes","PlusMinus","OnOffRtg","OnDefRtg","FirstChancePoints","ThreePtOffReboundedPct","AtRimOffReboundedPct","ShortMidRangeOffReboundedPct","LongMidRangeOffReboundedPct","Blocks","Blocked2s","Blocked3s","BlockedAtRim","BlockedShortMidRange","BlockedLongMidRange","BlockedCorner3","BlockedArc3","RecoveredBlocks","BlocksRecoveredPct","Steals","LostBallSteals","BadPassSteals","DefensiveGoaltends"
"Carolyn Swords","NYL",34,596,7,101.80722891566266,101.20481927710844,134,0,0.3333333333333333,0.25,0,21,21,0,16,5,0,0,0,13,0.6190476190476191,7,1,6,0
"Haley Peters","SAN",34,594,-45,100.71047957371226,104.8932384341637,152,0.3888888888888889,0.1,0.25806451612903225,0.2926829268292683,7,7,0,4,3,0,0,0,6,0.8571428571428571,12,4,8,0
"Imani McGee-Stafford","CHI",31,589,60,110.5994787141616,105.02164502164501,147,0,0.5172413793103449,0.17647058823529413,0.2,42,42,0,24,17,1,0,0,24,0.5714285714285714,19,4,15,0
"Jessica Breland","CHI",34,585,6,107.71899392888119,107.10571923743501,173,0,0.4583333333333333,0.3,0.28888888888888886,37,36,1,21,11,4,0,1,22,0.5945945945945946,17,9,8,0
"Sydney Colson","SAN",34,573,-78,95.36607970342911,102.78551532033427,164,0.25,0.38461538461538464,0.4444444444444444,0.2727272727272727,1,1,0,1,0,0,0,0,1,1,38,17,21,0
"Sancho Lyttle","ATL",19,571,53,100.355871886121,95.64056939501779,108,0.4,0.6470588235294118,0.55,0.2558139534883721,19,18,1,10,7,1,0,1,12,0.631578947368421,39,6,33,0
"Lynetta Kizer","IND",33,569,11,105.48837209302326,104.56238361266294,266,0,0.53125,0.375,0.25925925925925924,10,9,1,7,2,0,0,1,4,0.4,25,5,20,0
"Chelsea Gray","LAS",33,540,60,106.03112840466926,100.0971817298348,178,0.34615384615384615,0.125,0.34782608695652173,0.06666666666666667,4,4,0,1,3,0,0,0,3,0.75,16,9,7,0
"Kelsey Bone","PHO",34,527,-204,90.55118110236221,110.30421982335623,163,0.08333333333333333,0.2682926829268293,0.02857142857142857,0.27586206896551724,4,4,0,4,0,0,0,0,2,0.5,13,3,10,0
"Kayla McBride","SAN",17,523,-126,95.18072289156626,107.83132530120481,258,0.29508196721311475,0.3333333333333333,0.2564102564102564,0.23529411764705882,2,2,0,1,1,0,0,0,0,0,18,5,13,0
"Erika de Souza","CHI",31,516,-60,104.64426877470356,111.23260437375745,129,0,0.375,0.25,0.25,22,22,0,13,8,1,0,0,15,0.6818181818181818,17,3,14,0
"Glory Johnson","DAL",18,502,-45,103.82626680455016,108.47983453981387,154,0.5,0.43902439024390244,0.2608695652173913,0.4375,11,11,0,7,3,1,0,0,7,0.6363636363636364,17,4,13,0
"Natasha Howard","MIN",34,495,125,108.65580448065172,94.76861167002012,187,0,0.45454545454545453,0.47058823529411764,0,27,27,0,21,6,0,0,0,15,0.5555555555555556,23,5,18,0
"Kayla Alexander","SAN",25,489,-61,95.48387096774192,101.93340494092374,160,0,0.391304347826087,0.22580645161290322,0.3333333333333333,13,13,0,10,3,0,0,0,4,0.3076923076923077,11,1,10,0
"Kahleah Copper","WAS",30,487,-52,102.45726495726497,107.32484076433121,156,0.4,0.22580645161290322,0.21428571428571427,0.2413793103448276,2,2,0,2,0,0,0,0,2,1,15,10,5,0
"Jonquel Jones","CON",34,479,60,108.18278427205101,100.63025210084034,145,0.36363636363636365,0.46875,0.21428571428571427,0.2857142857142857,38,37,1,25,11,1,0,1,25,0.6578947368421053,22,4,18,0
"Erin Phillips","DAL",32,466,-116,100.65717415115004,113.73626373626374,124,0.32432432432432434,0,0.25,0.5,3,2,1,2,0,0,0,1,1,0.3333333333333333,5,1,4,0
"Sonja Petrovic","PHO",31,459,-94,97.51693002257338,107.27883538633819,143,0.10526315789473684,0.375,0.25,0.15789473684210525,7,6,1,5,1,0,1,0,4,0.5714285714285714,18,7,11,0
"Ivory Latta","WAS",22,458,-16,106.65901262916188,110.78546307151231,169,0.2857142857142857,0.25,0.29411764705882354,0.4166666666666667,1,1,0,1,0,0,0,0,0,0,8,4,4,0
"Astou Ndour","SAN",30,446,-81,92.93286219081271,102.8368794326241,144,0.16666666666666666,0.46153846153846156,0.2,0.12903225806451613,26,26,0,13,10,3,0,0,11,0.4230769230769231,13,4,9,0
"Lindsey Harding","PHO",26,443,-22,99.76608187134502,101.74418604651163,88,0.25,0.3333333333333333,0.2,0.1875,2,2,0,1,1,0,0,0,1,0.5,12,2,10,0
"Devereaux Peters","IND",30,440,-85,97.08624708624708,107.74647887323944,139,0,0.5,0.2,0.23529411764705882,18,18,0,13,5,0,0,0,14,0.7777777777777778,12,7,5,0
"Mistie Bass","PHO",33,434,76,109.09090909090908,98.71944121071013,81,0,0.4,0.625,0.4,11,11,0,8,3,0,0,0,2,0.18181818181818182,16,4,12,0
"Morgan Tuck","CON",26,433,26,102.80701754385964,99.64953271028037,162,0.2702702702702703,0.4444444444444444,0.4666666666666667,0.3333333333333333,2,2,0,2,0,0,0,0,1,0.5,10,3,7,0
"Janel McCarville","MIN",33,417,139,111.91646191646191,95.30864197530865,92,0.2,0.2,0.25,0.3684210526315789,11,11,0,10,1,0,0,0,6,0.5454545454545454,21,6,15,0
"Noelle Quinn","SEA",33,407,-48,99.08616187989556,104.94148244473341,53,0.3888888888888889,0.3333333333333333,0.125,0.22727272727272727,5,5,0,3,2,0,0,0,0,0,14,3,11,0
"Bria Hartley","WAS",24,406,2,105.51905387647831,105.53359683794467,132,0.2857142857142857,0.5625,0.5454545454545454,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,10,1,9,0
"Ramu Tokashiki","SEA",31,404,-67,99.35897435897436,107.53512132822478,140,1,0.35294117647058826,0.18181818181818182,0.16216216216216217,4,4,0,2,2,0,0,0,4,1,15,0,15,0
"Kaleena Mosqueda-Lewis","SEA",32,395,15,101.96850393700787,100.66050198150594,148,0.31666666666666665,0.5,0.2,0.4166666666666667,2,2,0,2,0,0,0,0,1,0.5,5,0,5,0
"Amanda Zahui B","NYL",33,374,11,100.7905138339921,100.3994673768309,124,0.15384615384615385,0.47619047619047616,0.2608695652173913,0.23076923076923078,22,22,0,13,7,2,0,0,14,0.6363636363636364,11,2,9,0
"Alex Montgomery","SAN",25,357,-74,91.99395770392749,101.78837555886736,80,0.2,0.5625,0.3333333333333333,0.2,4,4,0,3,0,1,0,0,1,0.25,10,3,7,0
"Jazmon Gwathmey","SAN",22,351,-58,92.13313161875945,99.55223880597015,70,0.058823529411764705,0.5,0.125,0.375,8,7,1,4,2,1,0,1,6,0.75,8,4,4,0
"Courtney Williams","CON",25,351,101,111.94879089615931,98.70503597122303,123,0.47058823529411764,0.3333333333333333,0.43333333333333335,0.38461538461538464,3,3,0,3,0,0,0,0,0,0,12,6,6,0
"Matee Ajavon","ATL",32,338,-38,101.71606864274571,106.9767441860465,85,0.2222222222222222,0.4090909090909091,0.47619047619047616,0.39285714285714285,8,7,1,4,2,1,1,0,4,0.5,12,7,5,0
"Theresa Plaisance","DAL",27,319,-63,98.32826747720365,105.97014925373134,89,0.2413793103448276,0.46153846153846156,0.375,0.15384615384615385,11,11,0,5,5,1,0,0,5,0.45454545454545453,7,1,6,0
"Kelly Faris","CON",31,317,-4,102.39234449760767,101.41287284144427,51,0.7857142857142857,0.6666666666666666,0.25,0.3333333333333333,4,4,0,2,1,1,0,0,3,0.75,22,10,12,0
"Cheyenne Parker","CHI",25,315,15,107.79014308426073,105.91054313099042,67,1,0.48,0.7142857142857143,0,5,5,0,5,0,0,0,0,2,0.4,12,3,9,0
"Shekinna Stricklen","CON",28,306,3,104.80928689883913,103.7953795379538,94,0.22448979591836735,0.6666666666666666,0.75,0.1111111111111111,2,2,0,1,0,1,0,0,1,0.5,12,4,8,0
"Marta Xargay","PHO",15,296,42,105.06756756756756,98.97610921501706,81,0.2,0.16666666666666666,0.25,0.2222222222222222,3,2,1,1,1,0,1,0,1,0.3333333333333333,17,5,12,0
"Carla Cortijo","ATL",27,294,-30,95.62289562289561,98.84297520661157,119,0.3333333333333333,0.4444444444444444,0.16666666666666666,0.05555555555555555,1,1,0,1,0,0,0,0,1,1,8,5,3,0
"Jordan Hooper","DAL",32,292,-59,100.33613445378151,107.89473684210526,103,0.33962264150943394,0.5,0,0.5,2,2,0,1,1,0,0,0,2,1,6,2,4,0
"Rachel Hollivay","ATL",32,284,-98,94.68864468864469,111.01083032490975,20,0,0.4375,0.125,0.5,13,13,0,8,3,2,0,0,4,0.3076923076923077,3,1,2,0
"Rebecca Allen","NYL",21,280,-26,104.3956043956044,109.76058931860038,101,0.3076923076923077,0.5454545454545454,0.6666666666666666,0.34782608695652173,11,11,0,6,3,2,0,0,7,0.6363636363636364,9,0,9,0
"Reshanda Gray","ATL",28,269,-11,104.29906542056075,106.15671641791045,73,0,0.4,0.3,0.5,4,4,0,4,0,0,0,0,2,0.5,4,1,3,0
"Jenna O'Hea","SEA",22,252,-34,98.55072463768116,107.59493670886076,61,0.36,0.42857142857142855,0,0.14285714285714285,3,3,0,2,1,0,0,0,2,0.6666666666666666,8,3,5,0
"Tianna Hawkins","WAS",24,252,-47,101.4644351464435,111.2970711297071,89,0.45454545454545453,0.5,0.42857142857142855,0.5,4,4,0,0,3,1,0,0,4,1,5,0,5,0
"Evgeniia Belyakova","LAS",20,238,-6,99.12472647702407,100.65789473684211,44,0.21739130434782608,0.3333333333333333,0.25,0,1,0,1,0,0,0,0,1,1,1,13,3,10,0
"Ana Dabovic","LAS",22,236,39,97.57174392935981,88.76651982378854,59,0.3333333333333333,0.16666666666666666,0.2,0,0,0,0,0,0,0,0,0,0,0,13,2,11,0
"Markeisha Gatling","ATL",27,231,-25,102,108.5201793721973,41,0,0.14285714285714285,0.3,0.25,8,8,0,5,3,0,0,0,6,0.75,5,0,5,0
"Alex Harden","PHO",28,210,39,104.30622009569379,93.1924882629108,33,0,1,0,0.6666666666666666,4,3,1,3,0,0,0,1,1,0.25,12,3,9,0
"Natalie Achonwa","IND",24,195,-29,96.8586387434555,102.5706940874036,66,0,0.36363636363636365,0,0.3333333333333333,1,0,1,0,0,0,1,0,1,1,10,1,9,0
"Isabelle Harrison","PHO",26,194,-39,99.47916666666667,108.50515463917526,66,0,0.1875,0.5454545454545454,0,2,2,0,2,0,0,0,0,1,0.5,11,3,8,0
"Clarissa Dos Santos","CHI",20,187,13,111.20218579234972,107.94520547945206,49,0,0.6923076923076923,0.5,0.26666666666666666,4,4,0,3,0,1,0,0,2,0.5,5,1,4,0
"Keisha Hampton","MIN",27,182,-35,97.52066115702479,108.96358543417368,66,0.3333333333333333,0.3333333333333333,0.25,0.42857142857142855,3,3,0,3,0,0,0,0,0,0,8,1,7,0
"Ally Malott","WAS",23,179,13,105.78034682080924,102.91545189504373,39,0.2727272727272727,0.3333333333333333,0.5,0.2857142857142857,3,2,1,0,2,0,0,1,2,0.6666666666666666,6,2,4,0
"Krystal Thomas","SEA",19,177,-35,99.40828402366864,111.74698795180723,17,0,0.2857142857142857,0,0,13,13,0,7,6,0,0,0,5,0.38461538461538464,4,1,3,0
"Rachel Banham","CON",15,164,4,100.59701492537313,100.90909090909092,52,0.2727272727272727,0,0.5,0.5,1,1,0,1,0,0,0,0,0,0,8,4,4,0
"Leilani Mitchell","WAS",10,161,15,103.76175548589342,104.63576158940397,48,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Vicki Baugh","SAN",11,148,-36,98.55595667870035,111.15107913669065,34,0,0.5714285714285714,1,0,3,3,0,3,0,0,0,0,1,0.3333333333333333,4,1,3,0
"Meighan Simmons","ATL",25,148,-32,92.35880398671097,104.37710437710437,73,0.475,0.4,0.3333333333333333,0.18181818181818182,3,3,0,3,0,0,0,0,0,0,2,0,2,0
"Ruth Hamblin","DAL",20,130,-35,91.28787878787878,102.22222222222221,16,0,0.3333333333333333,0.3333333333333333,0,9,9,0,9,0,0,0,0,3,0.3333333333333333,2,2,0,0
"Brianna Kiesel","DAL",14,103,-20,94.9771689497717,107.54716981132074,12,0.2,1,0.6666666666666666,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,5,1,4,0
"Monica Wright","SEA",16,98,-52,83.16326530612245,109.13705583756345,20,0.42857142857142855,0.5,1,0.16666666666666666,1,1,0,1,0,0,0,0,0,0,7,1,6,0
"Ann Wauters","LAS",21,97,-10,93.4065934065934,100,30,0,0.25,0.5,0,2,2,0,2,0,0,0,0,0,0,4,0,4,0
"Epiphanny Prince","NYL",6,83,-25,92.6829268292683,110.625,29,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,2,0,2,0
"Jelena Dubljevic","LAS",15,79,-25,85.11904761904762,101.20481927710844,20,0,1,0.2,0.3333333333333333,1,1,0,1,0,0,0,0,1,1,1,1,0,0
"Brene Moseley","IND",8,77,-41,84.71337579617834,113.72549019607843,15,0.25,0,0.5,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0
"Shoni Schimmel","NYL",17,77,22,105.55555555555554,98.67549668874172,26,0.5,0,0,1,1,0,1,0,0,0,0,1,1,1,3,0,3,0
"LaToya Sanders","WAS",4,69,-11,102.87769784172663,108.45070422535211,25,0,0,0.3333333333333333,0.2,10,9,1,6,2,1,0,1,5,0.5,3,0,3,0
"Abby Bishop","SEA",13,67,-46,82.08955223880596,120.93023255813954,8,0.4,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0
"Tiffany Bias","DAL",10,64,-24,86.15384615384615,104.61538461538461,29,0.14285714285714285,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
"Anna Cruz","MIN",6,60,3,100.86956521739131,98.2608695652174,17,0,0.5,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
"Maggie Lucas","IND",4,55,-38,96.5217391304348,125.21008403361346,29,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"Aneika Morello","CON",10,50,-27,87.49999999999999,113.63636363636363,8,0,0.25,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0
"Jeanette Pohlen-Mavunga","IND",12,49,8,108.65384615384615,110.52631578947368,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Frida Eldebrink","SAN",8,44,-4,82.75862068965517,87.35632183908046,3,0.16666666666666666,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Betnijah Laney","CHI",8,42,-17,93.02325581395348,112.79069767441861,8,1,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Bashaara Graves","MIN",12,41,-18,83.14606741573033,109.52380952380953,4,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Whitney Knight","SAN",10,38,-25,81.25,118.42105263157895,6,0.2222222222222222,0,0.25,0,2,2,0,2,0,0,0,0,1,0.5,2,1,1,0
"Sandrine Gruda","LAS",7,37,7,104.28571428571429,92.95774647887325,7,0,0,0.3333333333333333,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0
"Cierra Burdick","ATL",8,29,-20,77.96610169491525,106.45161290322581,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jamie Weisner","WAS",7,25,-8,79.16666666666667,92,9,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Adut Bulgak","NYL",7,23,15,108.33333333333334,78.72340425531915,11,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nirra Fields","PHO",4,17,-17,63.63636363636363,108.57142857142858,3,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Asia Taylor","CON",4,17,8,126.3157894736842,105.26315789473684,8,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Avery Warley-Talbert","SAN",3,15,-7,96.15384615384615,110.3448275862069,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0
"Blake Dietrick","SAN",3,14,1,93.33333333333334,96.42857142857142,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zoi Dimitrakou","WAS",2,11,-3,80.76923076923076,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ameryst Alston","NYL",1,0,-3,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0